"SERIESDATE","Time","Recap_Date","YR","MON","Depth","Temp","Vented","Hook","Pred","Baro_cond","FLM","TagNo","Recap","Recapture_Date","Time_at_large","StartDate","EndDate","Start_Index","End_Index","layer"
"2023-03-23",8,NA,"2023","3",30,20.5091438293457,1,0,0,"1",0.354,"GM22012",0,NA,NA,2023-01-01,NA,5,12,42
"2023-03-23",8,NA,"2023","3",30,20.5091438293457,1,0,0,"1",0.358,"GM22025",0,NA,NA,2023-01-01,NA,5,12,42
"2023-03-23",8,NA,"2023","3",30,20.5091438293457,0,0,0,"1",0.283,"GM22018",0,NA,NA,2023-01-01,NA,5,12,42
"2023-03-23",8,NA,"2023","3",30,20.5091438293457,1,0,0,"1",0.306,"GM22015",0,NA,NA,2023-01-01,NA,5,12,42
"2023-03-23",8,NA,"2023","3",30,20.5091438293457,1,0,0,"1",0.312,"GM22017",0,NA,NA,2023-01-01,NA,5,12,42
"2023-03-23",8,NA,"2023","3",30,20.5091438293457,0,0,0,"1",0.32,"GM22022",0,NA,NA,2023-01-01,NA,5,12,42
"2023-03-23",8,NA,"2023","3",30,20.5091438293457,1,0,0,"1",0.32,"GM22024",0,NA,NA,2023-01-01,NA,5,12,42
"2023-03-23",8,NA,"2023","3",30,20.5091438293457,1,0,0,"1",0.295,"GM22028",0,NA,NA,2023-01-01,NA,5,12,42
"2023-03-24",8,NA,"2023","3",32,20.3246536254883,0,0,0,"1",0.297,"GM22033",0,NA,NA,2023-01-01,NA,5,12,43
"2023-03-24",8,NA,"2023","3",32,20.3246536254883,0,0,0,"1",0.331,"GM22032",0,NA,NA,2023-01-01,NA,5,12,43
"2023-03-24",8,NA,"2023","3",32,20.3246536254883,0,0,0,"1",0.327,"GM22039",0,NA,NA,2023-01-01,NA,5,12,43
"2023-03-24",8,NA,"2023","3",32,20.3246536254883,0,0,0,"1",0.342,"GM22030",0,NA,NA,2023-01-01,NA,5,12,43
"2023-03-24",8,NA,"2023","3",32,20.3246536254883,0,0,0,"1",0.344,"GM22036",0,NA,NA,2023-01-01,NA,5,12,43
"2023-03-24",8,NA,"2023","3",32,20.3246536254883,0,0,0,"1",0.321,"GM22037",0,NA,NA,2023-01-01,NA,5,12,43
"2023-03-24",8,NA,"2023","3",32,20.3246536254883,0,0,0,"1",0.319,"GM22038",0,NA,NA,2023-01-01,NA,5,12,43
"2023-03-24",8,NA,"2023","3",32,20.3246536254883,0,0,0,"1",0.36,"GM22031",0,NA,NA,2023-01-01,NA,5,12,43
"2023-03-24",8,NA,"2023","3",33,20.3891868591309,0,0,0,"1",0.329,"GM22049",0,NA,NA,2023-01-01,NA,5,12,76
"2023-03-24",8,NA,"2023","3",33,20.3891868591309,0,0,0,"1",0.37,"GM22059",0,NA,NA,2023-01-01,NA,5,12,76
"2023-03-24",8,NA,"2023","3",33,20.3891868591309,0,0,0,"1",0.344,"GM22041",0,NA,NA,2023-01-01,NA,5,12,76
"2023-03-24",8,NA,"2023","3",33,20.3891868591309,0,0,0,"1",0.32,"GM22052",0,NA,NA,2023-01-01,NA,5,12,76
"2023-03-24",8,NA,"2023","3",33,20.3891868591309,0,0,0,"1",0.36,"GM22047",0,NA,NA,2023-01-01,NA,5,12,76
"2023-03-24",8,NA,"2023","3",33,20.3891868591309,0,0,0,"1",0.319,"GM22048",0,NA,NA,2023-01-01,NA,5,12,76
"2023-03-24",8,NA,"2023","3",33,20.3891868591309,0,0,0,"1",0.371,"GM22040",0,NA,NA,2023-01-01,NA,5,12,76
"2023-03-24",8,NA,"2023","3",33,20.3891868591309,0,0,0,"1",0.328,"GM22042",0,NA,NA,2023-01-01,NA,5,12,76
"2023-03-24",8,NA,"2023","3",33,20.3891868591309,0,0,0,"1",0.36,"GM22045",0,NA,NA,2023-01-01,NA,5,12,76
"2023-03-24",8,NA,"2023","3",33,20.3891868591309,0,0,0,"1",0.34,"GM22046",0,NA,NA,2023-01-01,NA,5,12,76
"2023-03-29",8,NA,"2023","3",28,20.7582683563232,1,0,0,"2",0.348,"GM15391",0,NA,NA,2023-01-01,NA,5,12,44
"2023-03-29",8,NA,"2023","3",28,20.7582683563232,1,0,0,"1",0.268,"GM15389",0,NA,NA,2023-01-01,NA,5,12,44
"2023-03-30",8,NA,"2023","3",34,21.1504859924316,0,0,1,"1",0.365,"GM15410",0,NA,NA,2023-01-01,NA,5,12,40
"2023-03-30",8,NA,"2023","3",34,21.1504859924316,1,0,1,"1",0.33,"GM15401",0,NA,NA,2023-01-01,NA,5,12,40
"2023-03-30",8,NA,"2023","3",34,21.1504859924316,1,0,1,"2",0.294,"GM15398",0,NA,NA,2023-01-01,NA,5,12,40
"2023-03-30",8,NA,"2023","3",34,21.1504859924316,0,0,1,"1",0.283,"GM15415",0,NA,NA,2023-01-01,NA,5,12,40
"2023-03-30",8,NA,"2023","3",34,21.1504859924316,1,0,1,"2",0.374,"GM15421",0,NA,NA,2023-01-01,NA,5,12,40
"2023-03-30",8,NA,"2023","3",34,21.1504859924316,1,0,1,"2",0.366,"GM15419",0,NA,NA,2023-01-01,NA,5,12,40
"2023-03-30",2,"12-Apr-23","2023","3",34,21.1504859924316,1,0,1,"2",0.36,"GM15416",1,2023-04-12,13,2023-01-01,2023-04-01,5,6,40
"2023-03-30",8,NA,"2023","3",34,21.1504859924316,0,0,1,"1",0.342,"GM15409",0,NA,NA,2023-01-01,NA,5,12,40
"2023-03-30",8,NA,"2023","3",34,21.1504859924316,1,0,1,"2",0.333,"GM15408",0,NA,NA,2023-01-01,NA,5,12,40
"2023-03-30",8,NA,"2023","3",34,21.1504859924316,1,0,1,"2",0.337,"GM15397",0,NA,NA,2023-01-01,NA,5,12,40
"2023-03-30",8,NA,"2023","3",34,21.1504859924316,0,0,1,"1",0.352,"GM15418",0,NA,NA,2023-01-01,NA,5,12,40
"2023-03-30",8,NA,"2023","3",34,21.1504859924316,1,0,1,"2",0.371,"GM15414",0,NA,NA,2023-01-01,NA,5,12,40
"2023-03-30",8,NA,"2023","3",34,21.1504859924316,1,0,1,"1",0.3,"GM15412",0,NA,NA,2023-01-01,NA,5,12,40
"2023-03-30",8,NA,"2023","3",34,21.1504859924316,0,0,1,"1",0.29,"GM15404",0,NA,NA,2023-01-01,NA,5,12,40
"2023-03-30",8,NA,"2023","3",34,21.1504859924316,1,0,1,"2",0.363,"GM15403",0,NA,NA,2023-01-01,NA,5,12,40
"2023-03-30",8,NA,"2023","3",34,21.1504859924316,0,0,1,"1",0.313,"GM15407",0,NA,NA,2023-01-01,NA,5,12,40
"2023-03-30",8,NA,"2023","3",34,21.1504859924316,0,0,1,"1",0.315,"GM15422",0,NA,NA,2023-01-01,NA,5,12,40
"2023-03-30",8,NA,"2023","3",35,21.1443481445312,1,0,1,"1",0.355,"GM15423",0,NA,NA,2023-01-01,NA,5,12,40
"2023-03-30",8,NA,"2023","3",35,21.1443481445312,1,0,1,"1",0.377,"GM15424",0,NA,NA,2023-01-01,NA,5,12,40
"2023-03-30",8,NA,"2023","3",36,21.2625408172607,1,0,1,"1",0.345,"GM22075",0,NA,NA,2023-01-01,NA,5,12,76
"2023-03-30",8,NA,"2023","3",36,21.2625408172607,0,0,1,"1",0.3,"GM22064",0,NA,NA,2023-01-01,NA,5,12,76
"2023-03-30",8,NA,"2023","3",36,21.2625408172607,1,0,1,"1",0.329,"GM22072",0,NA,NA,2023-01-01,NA,5,12,76
"2023-03-30",8,NA,"2023","3",36,21.2625408172607,0,0,1,"1",0.305,"GM22065",0,NA,NA,2023-01-01,NA,5,12,76
"2023-03-30",8,NA,"2023","3",36,21.2625408172607,1,0,1,"1",0.309,"GM22070",0,NA,NA,2023-01-01,NA,5,12,76
"2023-03-30",2,"15-May-23","2023","3",36,21.2625408172607,0,0,1,"1",0.351,"GM22063",1,2023-05-15,46,2023-01-01,2023-04-01,5,6,76
"2023-03-30",8,NA,"2023","3",36,21.2625408172607,1,0,1,"1",0.32,"GM22068",0,NA,NA,2023-01-01,NA,5,12,76
"2023-03-30",8,NA,"2023","3",36,21.2625408172607,1,0,1,"1",0.313,"GM22067",0,NA,NA,2023-01-01,NA,5,12,76
"2023-03-30",2,"14-Apr-23","2023","3",36,21.2625408172607,1,0,1,"1",0.28,"GM22076",1,2023-04-14,15,2023-01-01,2023-04-01,5,6,76
"2023-03-30",8,NA,"2023","3",36,21.2625408172607,1,0,1,"1",0.305,"GM22073",0,NA,NA,2023-01-01,NA,5,12,76
"2023-03-30",8,NA,"2023","3",36,21.2625408172607,1,0,1,"1",0.343,"GM22069",0,NA,NA,2023-01-01,NA,5,12,76
"2023-03-30",8,NA,"2023","3",36,21.2625408172607,0,0,1,"1",0.287,"GM22061",0,NA,NA,2023-01-01,NA,5,12,76
"2023-03-30",8,NA,"2023","3",36,21.2625408172607,1,0,1,"1",0.282,"GM22074",0,NA,NA,2023-01-01,NA,5,12,76
"2023-03-30",2,"30-May-23","2023","3",36,21.2625408172607,0,0,1,"1",0.314,"GM22062",1,2023-05-30,61,2023-01-01,2023-04-01,5,6,76
"2023-03-30",8,NA,"2023","3",36,21.2625408172607,1,0,1,"1",0.34,"GM22071",0,NA,NA,2023-01-01,NA,5,12,76
"2023-04-06",7,NA,"2023","4",34,21.7612228393555,1,0,1,"2",0.296,"GM15426",0,NA,NA,2023-04-01,NA,6,12,43
"2023-04-06",7,NA,"2023","4",34,21.7612228393555,1,0,1,"1",0.242,"GM15427",0,NA,NA,2023-04-01,NA,6,12,43
"2023-04-06",7,NA,"2023","4",34,21.7612228393555,0,0,1,"1",0.353,"GM15432",0,NA,NA,2023-04-01,NA,6,12,43
"2023-04-06",7,NA,"2023","4",34,21.7612228393555,1,0,1,"2",0.315,"GM15438",0,NA,NA,2023-04-01,NA,6,12,43
"2023-04-06",7,NA,"2023","4",34,21.7612228393555,1,0,1,"2",0.33,"GM15433",0,NA,NA,2023-04-01,NA,6,12,43
"2023-04-06",7,NA,"2023","4",34,21.7612228393555,1,0,1,"2",0.362,"GM15439",0,NA,NA,2023-04-01,NA,6,12,43
"2023-04-06",7,NA,"2023","4",34,21.7612228393555,0,0,1,"1",0.325,"GM15428",0,NA,NA,2023-04-01,NA,6,12,43
"2023-04-06",7,NA,"2023","4",34,21.7612228393555,1,0,1,"2",0.367,"GM15431",0,NA,NA,2023-04-01,NA,6,12,43
"2023-04-06",7,NA,"2023","4",34,21.7612228393555,1,0,1,"2",0.365,"GM15437",0,NA,NA,2023-04-01,NA,6,12,43
"2023-04-06",1,"9-May-23","2023","4",34,21.7612228393555,1,0,1,"2",0.363,"GM15441",1,2023-05-09,33,2023-04-01,2023-04-01,6,6,43
"2023-03-06",3,"3-Sep-23","2023","4",34,21.7612228393555,1,0,1,"1",0.325,"GM13636",1,2023-09-03,181,2023-01-01,2023-07-01,5,7,43
"2023-04-06",7,NA,"2023","4",34,21.7612228393555,1,0,1,"2",0.304,"GM15429",0,NA,NA,2023-04-01,NA,6,12,43
"2023-04-06",7,NA,"2023","4",34,21.7612228393555,0,0,1,"2",0.3,"GM15434",0,NA,NA,2023-04-01,NA,6,12,43
"2023-04-06",7,NA,"2023","4",34,21.7612228393555,1,0,1,"2",0.353,"GM15430",0,NA,NA,2023-04-01,NA,6,12,43
"2023-04-06",7,NA,"2023","4",33,22.0960865020752,1,0,0,"2",0.336,"GM15444",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",33,22.0960865020752,0,0,0,"1",0.376,"GM15443",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",33,22.0960865020752,0,0,0,"1",0.355,"GM15446",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",33,22.0960865020752,1,0,0,"2",0.37,"GM15447",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",33,22.0960865020752,1,0,0,"2",0.369,"GM15448",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",32,22.110179901123,1,0,0,"1",0.281,"GM22085",0,NA,NA,2023-04-01,NA,6,12,42
"2023-04-06",7,NA,"2023","4",32,22.110179901123,1,0,0,"1",0.27,"GM22077",0,NA,NA,2023-04-01,NA,6,12,42
"2023-04-06",7,NA,"2023","4",32,22.110179901123,1,0,0,"1",0.354,"GM22078",0,NA,NA,2023-04-01,NA,6,12,42
"2023-04-06",7,NA,"2023","4",32,22.110179901123,0,0,0,"1",0.336,"GM22080",0,NA,NA,2023-04-01,NA,6,12,42
"2023-04-06",7,NA,"2023","4",32,22.110179901123,0,0,0,"1",0.307,"GM22079",0,NA,NA,2023-04-01,NA,6,12,42
"2023-04-06",7,NA,"2023","4",32,22.110179901123,0,0,0,"1",0.293,"GM22084",0,NA,NA,2023-04-01,NA,6,12,42
"2023-04-06",7,NA,"2023","4",32,22.110179901123,1,0,0,"1",0.255,"GM22086",0,NA,NA,2023-04-01,NA,6,12,42
"2023-04-06",7,NA,"2023","4",32,22.110179901123,0,0,0,"1",0.311,"GM22081",0,NA,NA,2023-04-01,NA,6,12,42
"2023-04-06",3,"23-Oct-23","2023","4",32,22.110179901123,0,0,0,"1",0.304,"GM22082",1,2023-10-23,200,2023-04-01,2023-10-01,6,8,42
"2023-04-06",7,NA,"2023","4",32,22.110179901123,1,0,0,"1",0.376,"GM22083",0,NA,NA,2023-04-01,NA,6,12,42
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,1,0,1,"1",0.307,"GM22095",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,1,0,1,"1",0.34,"GM22103",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,0,0,1,"1",0.309,"GM22120",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,1,0,1,"1",0.369,"GM22093",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,1,0,1,"1",0.333,"GM22097",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,1,0,1,"1",0.316,"GM22101",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,1,0,1,"1",0.357,"GM22105",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,1,0,1,"1",0.337,"GM22122",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,1,0,1,"1",0.366,"GM22090",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,1,0,1,"1",0.301,"GM22110",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,0,0,1,"1",0.35,"GM22109",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,1,0,1,"1",0.336,"GM22117",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,1,0,1,"1",0.353,"GM22118",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",5,"14-Apr-24","2023","4",35,22.0001068115234,0,0,1,"1",0.333,"GM22116",1,2024-04-14,374,2023-04-01,2024-04-01,6,10,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,0,0,1,"1",0.35,"GM22121",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,1,0,1,"1",0.314,"GM22125",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,0,0,1,"1",0.321,"GM22091",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,1,0,1,"1",0.311,"GM22123",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,1,0,1,"1",0.373,"GM22092",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,0,0,1,"1",0.372,"GM22094",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,1,0,1,"1",0.368,"GM22100",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",3,"11-Oct-23","2023","4",35,22.0001068115234,1,0,1,"1",0.371,"GM22108",1,2023-10-11,188,2023-04-01,2023-10-01,6,8,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,1,0,1,"1",0.358,"GM22089",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,0,0,1,"1",0.305,"GM22098",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,1,0,1,"1",0.314,"GM22104",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,1,0,1,"1",0.342,"GM22087",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,1,0,1,"1",0.352,"GM22102",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,0,0,1,"1",0.319,"GM22106",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,0,0,1,"1",0.366,"GM22107",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",1,"12-Jun-23","2023","4",35,22.0001068115234,0,0,1,"1",0.355,"GM22112",1,2023-06-12,67,2023-04-01,2023-04-01,6,6,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,1,0,1,"1",0.295,"GM22096",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,0,0,1,"1",0.277,"GM22115",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,1,0,1,"1",0.299,"GM22124",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,0,0,1,"1",0.284,"GM22088",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,1,0,1,"1",0.313,"GM22099",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-06",7,NA,"2023","4",35,22.0001068115234,1,0,1,"1",0.324,"GM22119",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-07",7,NA,"2023","4",32,22.0126686096191,1,0,0,"1",0.344,"GM15449",0,NA,NA,2023-04-01,NA,6,12,41
"2023-04-07",7,NA,"2023","4",32,22.0126686096191,1,0,0,"2",0.325,"GM15456",0,NA,NA,2023-04-01,NA,6,12,41
"2023-04-07",7,NA,"2023","4",32,22.0126686096191,1,0,0,"1",0.352,"GM15452",0,NA,NA,2023-04-01,NA,6,12,41
"2023-04-07",7,NA,"2023","4",32,22.0126686096191,1,0,0,"1",0.365,"GM15474",0,NA,NA,2023-04-01,NA,6,12,41
"2023-04-07",7,NA,"2023","4",32,22.0126686096191,1,0,0,"1",0.301,"GM15451",0,NA,NA,2023-04-01,NA,6,12,41
"2023-04-07",7,NA,"2023","4",32,22.0126686096191,1,0,0,"2",0.353,"GM15461",0,NA,NA,2023-04-01,NA,6,12,41
"2023-04-07",7,NA,"2023","4",32,22.0126686096191,1,0,0,"1",0.366,"GM15464",0,NA,NA,2023-04-01,NA,6,12,41
"2023-04-07",7,NA,"2023","4",32,22.0126686096191,0,0,0,"1",0.3,"GM15467",0,NA,NA,2023-04-01,NA,6,12,41
"2023-04-07",7,NA,"2023","4",32,22.0126686096191,1,0,0,"2",0.33,"GM15469",0,NA,NA,2023-04-01,NA,6,12,41
"2023-04-07",7,NA,"2023","4",32,22.0126686096191,0,0,0,"1",0.315,"GM15450",0,NA,NA,2023-04-01,NA,6,12,41
"2023-04-07",7,NA,"2023","4",32,22.0126686096191,1,0,0,"2",0.29,"GM15454",0,NA,NA,2023-04-01,NA,6,12,41
"2023-04-07",7,NA,"2023","4",32,22.0126686096191,1,0,0,"2",0.336,"GM15458",0,NA,NA,2023-04-01,NA,6,12,41
"2023-04-07",7,NA,"2023","4",32,22.0126686096191,0,0,0,"1",0.285,"GM15476",0,NA,NA,2023-04-01,NA,6,12,41
"2023-04-07",7,NA,"2023","4",32,22.0126686096191,1,0,0,"2",0.345,"GM15460",0,NA,NA,2023-04-01,NA,6,12,41
"2023-04-07",7,NA,"2023","4",32,22.0126686096191,1,0,0,"1",0.37,"GM15471",0,NA,NA,2023-04-01,NA,6,12,41
"2023-04-07",7,NA,"2023","4",32,22.0126686096191,1,0,0,"1",0.32,"GM15473",0,NA,NA,2023-04-01,NA,6,12,41
"2023-04-07",7,NA,"2023","4",32,22.0126686096191,0,0,0,"1",0.36,"GM15462",0,NA,NA,2023-04-01,NA,6,12,41
"2023-04-07",7,NA,"2023","4",32,22.0126686096191,1,0,0,"1",0.305,"GM15179",0,NA,NA,2023-04-01,NA,6,12,41
"2023-04-07",7,NA,"2023","4",32,22.0126686096191,0,0,0,"1",0.306,"GM15455",0,NA,NA,2023-04-01,NA,6,12,41
"2023-04-07",7,NA,"2023","4",32,22.0126686096191,0,0,0,"1",0.356,"GM15463",0,NA,NA,2023-04-01,NA,6,12,41
"2023-04-07",7,NA,"2023","4",32,22.0126686096191,1,0,0,"1",0.337,"GM15453",0,NA,NA,2023-04-01,NA,6,12,41
"2023-04-07",1,"25-May-23","2023","4",32,22.0126686096191,1,0,0,"1",0.342,"GM15466",1,2023-05-25,48,2023-04-01,2023-04-01,6,6,41
"2023-04-07",7,NA,"2023","4",32,22.0126686096191,0,0,0,"1",0.333,"GM15470",0,NA,NA,2023-04-01,NA,6,12,41
"2023-04-07",7,NA,"2023","4",32,22.0126686096191,1,0,0,"1",0.31,"GM15457",0,NA,NA,2023-04-01,NA,6,12,41
"2023-04-07",7,NA,"2023","4",32,22.0126686096191,0,0,0,"1",0.312,"GM15459",0,NA,NA,2023-04-01,NA,6,12,41
"2023-04-07",7,NA,"2023","4",32,22.0126686096191,1,0,0,"1",0.301,"GM15468",0,NA,NA,2023-04-01,NA,6,12,41
"2023-04-07",7,NA,"2023","4",34,21.7938919067383,0,0,0,"1",0.303,"GM22128",0,NA,NA,2023-04-01,NA,6,12,39
"2023-04-07",7,NA,"2023","4",34,21.7938919067383,1,0,0,"1",0.311,"GM22127",0,NA,NA,2023-04-01,NA,6,12,39
"2023-04-07",7,NA,"2023","4",34,21.7938919067383,0,0,0,"1",0.265,"GM22126",0,NA,NA,2023-04-01,NA,6,12,39
"2023-04-07",7,NA,"2023","4",27,22.0780010223389,1,0,0,"1",0.315,"GM22131",0,NA,NA,2023-04-01,NA,6,12,72
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.34,"GM22214",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.345,"GM22138",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.305,"GM22142",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.351,"GM22145",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.243,"GM22202",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.325,"GM22212",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",1,"22-May-23","2023","4",38,22.3921241760254,1,0,1,"1",0.352,"GM22210",1,2023-05-22,38,2023-04-01,2023-04-01,6,6,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.297,"GM22206",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.282,"GM22136",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.356,"GM22203",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.316,"GM22146",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.354,"GM22215",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.366,"GM22141",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.253,"GM22149",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.353,"GM22137",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.306,"GM22148",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.345,"GM22211",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.304,"GM22205",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,0,0,1,"1",0.253,"GM22134",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.35,"GM22147",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.264,"GM22139",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.319,"GM22209",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.36,"GM22213",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",2,"4-Sep-23","2023","4",38,22.3921241760254,1,0,1,"1",0.331,"GM22150",1,2023-09-04,143,2023-04-01,2023-07-01,6,7,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.354,"GM22201",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.31,"GM22207",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.352,"GM22133",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.304,"GM22143",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",2,"1-Aug-23","2023","4",38,22.3921241760254,1,0,1,"1",0.325,"GM22204",1,2023-08-01,109,2023-04-01,2023-07-01,6,7,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.35,"GM22144",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.33,"GM22208",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",38,22.3921241760254,1,0,1,"1",0.33,"GM22140",0,NA,NA,2023-04-01,NA,6,12,76
"2023-04-14",7,NA,"2023","4",36,22.1585102081299,0,0,0,"1",0.355,"GM15481",0,NA,NA,2023-04-01,NA,6,12,42
